Cluster 0,Cluster 1,Cluster 2
3.599535712016006e-08,0.9999931441265741,6.819878068641543e-06
3.784332201442017e-46,0.999980435425695,1.9564574304373993e-05
1.7512224501802609e-06,0.9999979615034936,2.8727405640844103e-07
4.755480936730106e-05,0.9999514253790505,1.019811582264707e-06
8.348417284557021e-10,0.9999974977618098,2.5014033485893255e-06
0.0008474191292182562,0.9991507981626352,1.7827081467515958e-06
0.02479185714706109,0.0,0.9752081428529384
2.0602756160894474e-07,0.9999969859307847,2.808041653994675e-06
3.9716895661090143e-13,0.9999969033777308,3.0966218716929623e-06
0.0007303317393834852,0.9992609884550626,8.679805553669776e-06
4.112559297702314e-10,0.9999639930507506,3.600653799406053e-05
0.00015460450221669428,0.9998422084992619,3.18699852170583e-06
4.721299366382657e-08,0.9999991942134199,7.585735868809535e-07
4.682041446108337e-180,0.9995204789761448,0.00047952102385441156
2.3140036974194316e-06,0.999997173748525,5.122477776747244e-07
1.1320593529548072e-25,0.0,1.0
0.0,0.7273290695913944,0.27267093040860624
1.0566545814226729e-14,0.9999911017675779,8.898232411238265e-06
1.6949670171935438e-07,0.9999995514014997,2.7910179845092314e-07
1.115846691664184e-06,0.9999969094079147,1.974745393656398e-06
4.162178231559293e-30,0.9999999089715464,9.102845315261316e-08
4.869725380842628e-11,0.9999972870340071,2.712917294986807e-06
1.559000988577705e-06,0.9999973320252186,1.1089737932618727e-06
0.9893102126825356,0.0,0.010689787317463626
1.8853367670499237e-13,0.9999989940127338,1.005987077242465e-06
1.4282453231489837e-06,0.9999974955001695,1.076254507333574e-06
2.1012736090325338e-46,0.9999280889503196,7.191104968025557e-05
1.7792322438474677e-08,0.9999906806130516,9.301594626323196e-06
0.9984915401379577,0.0,0.001508459862043037
4.047516541775429e-05,0.9999588088634076,7.1597117456456e-07
1.5405995281643107e-06,0.999996434475938,2.0249245335728618e-06
2.0822009030757824e-25,0.9999966186671148,3.3813328852950414e-06
1.338711192203862e-48,0.0,1.0
3.3504196188793506e-05,0.9999651767416967,1.3190621141294885e-06
1.0515738601638357e-05,0.9999892926777861,1.9158361315886614e-07
0.03729351076240859,0.0,0.9627064892375917
3.125577062465803e-05,0.9999684868853294,2.573440457462943e-07
3.7960233125189953e-06,0.9999938578452845,2.3461314026709865e-06
1.8714560552556836e-05,0.9999807808779108,5.045615370321179e-07
0.9999998683849591,0.0,1.3161504184336526e-07
4.384984487893659e-11,0.9999982813086,1.7186475500744426e-06
7.203774012014046e-07,0.9999986109627798,6.686598186814474e-07
5.6672791247851984e-05,0.9999416094455429,1.7177632090005848e-06
0.0,0.12622332159283176,0.8737766784071668
0.9996742198328208,0.0,0.00032578016717961023
6.392671920467353e-15,0.9999958811522477,4.118847745732885e-06
7.996097882746032e-16,0.999994173175063,5.826824936222398e-06
6.920264911438483e-07,0.999998360455636,9.475178728277448e-07
4.623151134877322e-30,0.999988909218063,1.1090781936837312e-05
4.412376304193889e-05,0.9999492612032286,6.615033728900318e-06
2.4048135755723684e-09,0.9999860489706448,1.3948624540594492e-05
9.69694986478622e-87,0.9999983890139754,1.6109860252822667e-06
2.4055424980316616e-05,0.9999749544957762,9.900792441629039e-07
1.3547176885111267e-05,0.9999849774177397,1.4754053752010272e-06
5.393656487185813e-08,0.9999998567195694,8.934386588269668e-08
9.017222106202058e-22,0.9999939666843192,6.033315680696088e-06
9.856843730448575e-06,0.9999879002099095,2.242946360251837e-06
4.144127770101687e-07,0.9999991623349205,4.2325230245049084e-07
5.831507431429591e-08,0.9999916811038473,8.260581078554122e-06
6.5658086370858835e-21,0.9999956508316593,4.349168341056048e-06
1.2779030794121354e-06,0.9999974181118778,1.3039850430459215e-06
0.9999999999268923,0.0,7.310831660117302e-11
8.611039803316122e-08,0.9999979516172602,1.9622723426142997e-06
9.534251629075817e-12,0.9999972773442966,2.7226461694486484e-06
0.5340670954729771,0.0,0.4659329045270235
0.00023204226079554798,0.9997660561781243,1.9015610796542545e-06
1.533388256372281e-06,0.9999948876868824,3.5789248616807994e-06
5.069814252650577e-07,0.9999971726143715,2.320404203117139e-06
0.00010332097148811115,0.9998949948050999,1.6842234113271305e-06
1.0484113832463553e-05,0.9999877323466659,1.7835395017132125e-06
0.00016658274959928168,0.999833051650732,3.655996686785496e-07
2.0778882455328422e-06,0.9999962851542683,1.6369574859362401e-06
0.9133672037784295,0.0,0.08663279622157131
1.3332778768195908e-05,0.9999856593444314,1.0078768005362854e-06
3.1113838802862537e-07,0.9999982496447506,1.439216861618195e-06
0.0009814065928991074,0.9990183607611883,2.3264591270305495e-07
5.69614858976375e-07,0.9999987275409423,7.028441986619843e-07
5.619706192970385e-06,0.9999942034031677,1.7689063956992274e-07
0.0006548920341838587,0.9993447025839886,4.053818277561116e-07
4.6317645209098216e-05,0.9999507621307582,2.9202240326874104e-06
2.6424764529641e-97,0.9999829646533641,1.703534663551647e-05
2.3101806444173603e-09,0.9999945279984311,5.4696913881350425e-06
5.936794298371379e-110,0.9999858051707676,1.4194829231388558e-05
4.1399028250180124e-10,0.999997395209039,2.604376970753165e-06
2.0354174160300787e-11,0.9999972421698115,2.757809833967313e-06
1.0674906460222129e-13,0.9999951635426899,4.836457203433766e-06
5.6041646663374244e-05,0.9999401743145718,3.784038765738402e-06
0.0028483858980720526,0.9971504557539046,1.1583480228087374e-06
5.115528886313856e-06,0.9999932156936423,1.6687774716678833e-06
2.727519407874388e-06,0.9999967415171664,5.309634261694606e-07
1.1674020845186565e-42,0.9999961189185008,3.881081498758454e-06
3.9487931078744945e-06,0.9999914503894085,4.600817483494914e-06
0.9997986950349674,0.0,0.00020130496503325946
6.4855442227505945e-06,0.9999919592517221,1.5552040557588375e-06
1.422881512357904e-06,0.9999913728060574,7.204312430324017e-06
5.716245595857507e-11,0.9999989177509278,1.0821919102006692e-06
8.004865654380477e-07,0.999997395664056,1.8038493784590615e-06
9.75949434874393e-18,0.9999978709858472,2.129014152534797e-06
0.00016242642643153653,0.9998361557132234,1.4178603452712732e-06
7.216036502442257e-11,0.9999986248211826,1.3751066572985648e-06
0.00217240238008304,0.9978237130970936,3.884522823268701e-06
2.1456718074346386e-05,0.9999753492845156,3.193997409842706e-06
0.002016938939988632,0.9979806856067718,2.3754532400194895e-06
8.944001760786275e-09,0.9999944492904669,5.541765531736313e-06
0.993823888661121,0.0,0.006176111338877974
1.081482606545194e-08,0.9999953593774528,4.629807721235032e-06
3.248770089780712e-05,0.9999610749739195,6.4373251829594286e-06
2.3452663752807215e-06,0.9999972071554488,4.475781762567798e-07
7.337460798154041e-20,0.9999997248047402,2.7519525991023684e-07
3.488353935919615e-08,0.9999983637665607,1.6013498994996072e-06
1.1618300432766274e-23,0.99999836377269,1.6362273097353683e-06
1.0857570628678594e-05,0.9999878008285952,1.3416007758327979e-06
1.252442728385015e-06,0.999998633614541,1.1394273060320681e-07
4.289579630731815e-38,0.9999989533663657,1.0466336333782442e-06
8.14356603651349e-07,0.9999903632273099,8.822416087089206e-06
1.2457173486820659e-24,0.9999938910640721,6.1089359273878e-06
1.135674774754066e-05,0.9999860560967428,2.5871555098349893e-06
3.3860245363723637e-38,0.9999708522352552,2.914776474476206e-05
1.690604412101505e-91,0.9999843055022237,1.5694497776719098e-05
7.1151071855071804e-06,0.9999926581256141,2.2676720028685696e-07
4.287606916895926e-17,0.9999976524576771,2.3475423232105862e-06
0.00013915847923044494,0.9998604566579028,3.848628663314187e-07
5.890942098605986e-09,0.999999504569102,4.895399556262426e-07
0.9966916106011697,0.0,0.0033083893988296005
4.1414838879134444e-175,0.9999945760689015,5.423931098218266e-06
0.001232656803240512,0.0,0.9987673431967603
0.0015476413474155633,0.9984501850307983,2.1736217865872148e-06
6.078615048462249e-06,0.9999932085361364,7.12848814948259e-07
1.0832654327636346e-25,0.999991052990369,8.947009630467059e-06
4.91938789465747e-06,0.9999946519560663,4.2865603884378934e-07
1.1753186937354556e-10,0.9999853046299257,1.4695252542241607e-05
2.189575439787055e-09,0.9999992582481292,7.395622955812821e-07
0.0,0.2778633765436568,0.7221366234563449
7.786652086215117e-10,0.9999988068956517,1.192325682953934e-06
2.1016877374763984e-09,0.9999931014633503,6.896434961628964e-06
5.232051582809894e-07,0.999997677321268,1.7994735737407416e-06
4.9387019774618e-06,0.9999939409216999,1.1203763221611999e-06
7.020561067083607e-49,0.9998105322246642,0.00018946777533582651
0.012062055576564775,0.98793556934013,2.375083305814128e-06
3.667370745793266e-09,0.9999997401543448,2.56178284911677e-07
8.514402119051607e-09,0.9999981151183661,1.8763672314796404e-06
4.498280894251015e-12,0.9999980986566529,1.9013388490116292e-06
8.439045981674447e-07,0.9999986835120339,4.7258336843475925e-07
6.460017227542774e-06,0.9999923243133262,1.2156694467073286e-06
0.00023642251740455176,0.9997619497689051,1.6277136896534092e-06
0.9999999294755983,0.0,7.052440096216414e-08
3.0215787082608335e-18,0.9999991137703318,8.862296678530155e-07
9.649252775418635e-06,0.9999896360221623,7.147250624505199e-07
3.5022642649544946e-08,0.9999958611645677,4.103812789492725e-06
8.335407532562704e-24,0.9999895384092671,1.0461590732911959e-05
0.0,0.0,1.0
6.083367317754584e-05,0.9999386342019212,5.321249014135746e-07
4.860511011658581e-10,0.9999997794222416,2.2009170717383692e-07
8.764116135831853e-32,0.9999931693543936,6.830645606515852e-06
5.547317034255076e-12,0.9999952373304981,4.762663954251368e-06
1.8516978984763365e-17,0.9999955121558186,4.487844181650374e-06
2.746702790223821e-06,0.9999967056914739,5.476057358676664e-07
1.5367373623499882e-120,0.9999437389003354,5.626109966420472e-05
4.922790012426623e-187,0.9999375696240609,6.243037593926442e-05
3.09922244906743e-07,0.9999949631170584,4.726960696296759e-06
4.4273873379006205e-38,0.9999846939095474,1.5306090452526636e-05
1.3046649823399946e-06,0.9999976986832543,9.966517632861173e-07
8.577052326830393e-60,0.9999766343130115,2.336568698866186e-05
8.418932309105925e-07,0.9999983701713825,7.879353868527613e-07
1.778167206416193e-170,0.9979327147005715,0.002067285299428322
8.595681500730118e-05,0.9999132403748024,8.028101904894971e-07
3.507695613887181e-05,0.9999623683238529,2.554720008033138e-06
3.4226811418516334e-13,0.9999984113387057,1.5886609524827854e-06
0.9999120589225111,0.0,8.794107748814191e-05
2.0981154751083236e-05,0.9999761454373666,2.873407882270197e-06
1.870732951338832e-15,0.9999869262689997,1.307373099856403e-05
6.653383999939928e-07,0.9999989776548727,3.570067275382111e-07
9.008422509902545e-47,0.9999678259457234,3.217405427696286e-05
2.1330396981417254e-55,0.9998734608048899,0.00012653919510960472
1.5310655472065775e-06,0.9999972643729417,1.2045615107014716e-06
2.159675727736508e-13,0.9999841046921966,1.5895307586667907e-05
2.8268226064335697e-247,0.996095101244881,0.0039048987551190016
4.5797405279696966e-06,0.9999944967812919,9.234781807278534e-07
1.7184649979829465e-21,0.0,1.0
3.3755161224225496e-05,0.9999546530960983,1.1591742677114737e-05
1.2021580153277913e-28,0.9999748965422179,2.5103457781442555e-05
8.109452995119106e-20,0.9999946335004873,5.366499512716716e-06
1.2703575929207549e-05,0.9999846748469414,2.621577129945245e-06
1.7183586871362357e-07,0.9999960402123671,3.787951764083378e-06
2.8300007011557804e-05,0.999968972691948,2.7273010407034783e-06
0.951482819899068,0.0,0.048517180100931936
9.5844615174388e-54,0.9999160228657321,8.397713426727376e-05
0.0002415241919994269,0.9997559582571599,2.5175508406631262e-06
1.9143461622328057e-09,0.9999954970556189,4.501030035337745e-06
0.000333265505850187,0.9996633330925764,3.4014015729965215e-06
0.0005999357757600209,0.9993954333717386,4.630852502076253e-06
4.373209636139705e-06,0.9999939559117161,1.670878647465146e-06
5.178067631691447e-20,0.9999997448638013,2.5513619910726854e-07
9.302351651445457e-06,0.9999844545357568,6.243112592057055e-06
0.9971630650094344,0.0,0.0028369349905650165
8.376520612605037e-14,0.999999009406164,9.905937521763324e-07
4.569894113631513e-264,0.9994373748341165,0.0005626251658827792
5.832755283125822e-10,0.9999975169671104,2.4824496136358677e-06
9.967528840074904e-06,0.999989659779252,3.726919078822068e-07
1.3049345333810022e-06,0.9999838093774394,1.4885688027851615e-05
2.5245857444098784e-25,0.999995192622426,4.807377573931995e-06
0.0019191028721439953,0.9980796993998996,1.197727957193487e-06
1.680524636099154e-94,0.9999819868909421,1.8013109058647213e-05
5.3647428571398786e-08,0.999998664354065,1.2819985064524412e-06
1.96859592396487e-14,0.9999967840300228,3.2159699575777074e-06
1.5205226232230381e-28,0.9999990052197002,9.947803003774458e-07
2.8302725844800126e-09,0.9999985345267275,1.4626430004890892e-06
0.9943870318614146,0.0,0.005612968138585814
0.0002067809648371253,0.9997909427127805,2.2763223832280523e-06
3.3816703763985195e-05,0.9999659900818761,1.9321436079385726e-07
5.962782209182849e-06,0.9999937955221122,2.416956782927065e-07
1.5711392218040171e-12,0.9999986113637305,1.388634698337789e-06
2.6136721287698253e-87,0.9997806374900067,0.0002193625099936108
2.388585245903287e-06,0.9999953972913468,2.214123407302848e-06
3.0553889034835996e-18,0.9999971944990679,2.8055009320775125e-06
3.1149771805623342e-06,0.9999936155121202,3.2695106989826936e-06
4.770414656228183e-09,0.999998371359512,1.6238700730519718e-06
1.0715990968551394e-10,0.9999926075544193,7.392338420422141e-06
4.143757800488022e-06,0.9999950213898116,8.348523877400053e-07
8.871522162856888e-07,0.9999978865190938,1.2263286898306795e-06
0.6476609027337508,0.35233906079979677,3.646645207630498e-08
1.787991498505304e-24,0.0,1.0
0.00010160609481675371,0.9998960065609307,2.387344252149863e-06
2.514147773900232e-07,0.9999996030506793,1.4553454277391968e-07
2.2309711987934705e-07,0.9999954735919534,4.303310926712209e-06
0.0009379922371724487,0.9990584564307845,3.5513320424174985e-06
4.1986621816169946e-05,0.9999563516484077,1.6617297759873882e-06
0.0004158191427924346,0.9995833383331373,8.42524070174062e-07
7.634436575453576e-33,0.9999963070679406,3.6929320590851795e-06
0.010092238708896523,0.9899074109677293,3.5032337420641376e-07
0.9991056572927373,0.0,0.0008943427072629716
8.80943642077132e-06,0.9999898554932997,1.3350702799922568e-06
7.534756053447393e-05,0.9999240583296816,5.941097838472578e-07
1.331256446565845e-07,0.9999993254236285,5.414507271773349e-07
1.6481615831046538e-38,0.999997461551192,2.5384488079489922e-06
3.8225021976770924e-07,0.9999995381972209,7.955255922624842e-08
1.6100183009955895e-05,0.9999822396326301,1.6601843594595492e-06
0.5616105396188391,0.438389384750941,7.5630219943085e-08
0.00012264775373785664,0.9998762526033815,1.0996428803865991e-06
5.26106843878861e-162,0.9997732055803527,0.00022679441964806497
1.3536079023554501e-09,0.9999995302086255,4.684377663699832e-07
7.690000608041533e-06,0.9999895301436518,2.7798557404340157e-06
4.153192498518672e-05,0.9999583166032985,1.5147171606228307e-07
3.5818093866605154e-18,0.9999992635624075,7.364375927773356e-07
5.4948184849933946e-24,0.9999961830497346,3.816950264985445e-06
2.6653156920803764e-08,0.9999995988870479,3.744597950737918e-07
4.359953495732508e-92,0.9999111855630187,8.881443698218315e-05
6.625235783593488e-05,0.9999333108679306,4.3677423310034875e-07
0.002108184997426952,0.997891214638534,6.00364039415254e-07
8.005466969748018e-10,0.9999993384228979,6.607765552947379e-07
1.087427406574902e-05,0.9999852948582318,3.830867702294315e-06
0.0007849977047439102,0.9992087736187931,6.228676463544394e-06
2.0759314087484197e-12,0.9999956743670908,4.32563083368339e-06
2.977764184088745e-17,0.9999973750112474,2.62498875259484e-06
1.8104732581810447e-75,0.9999500168671677,4.9983132832278636e-05
9.16684690796525e-07,0.9999983734836014,7.098317082488879e-07
4.960556999749979e-09,0.9999998820583719,1.1298107164350745e-07
0.00020175773943005118,0.9997977139739213,5.282866478753866e-07
0.0003147142232809702,0.9996829999482143,2.285828504943412e-06
2.2730959081313467e-06,0.9999964524818289,1.274422262711371e-06
8.867426094519847e-05,0.9999106093357054,7.164033494267672e-07
1.2457466710571017e-11,0.9998645036073956,0.00013549638014721552
3.954662162781692e-08,0.9999964012366361,3.559216742000132e-06
2.3221747416709587e-06,0.9999973159172063,3.619080518657738e-07
0.015986169926984126,0.9840133920341625,4.380388527569196e-07
3.4778057202814044e-05,0.9999643853357202,8.36607077028658e-07
0.928616300829754,0.0,0.07138369917024685
1.4831218488382283e-06,0.9999983420051879,1.7487296344467017e-07
1.919314862959006e-09,0.9999999399905128,5.809017249936005e-08
3.5733767071165745e-09,0.9999971801377864,2.816288836982785e-06
3.462074860195097e-11,0.9999997297121138,2.7025326571169065e-07
1.0047452071748732e-06,0.9999972157270812,1.7795277116035433e-06
8.07859766176138e-09,0.9999981063049919,1.8856164105333917e-06
8.301040803081092e-17,0.9999993876926885,6.123073106971648e-07
2.2347926636671405e-67,0.9999834294215801,1.6570578419763118e-05
1.8474905456535626e-06,0.9999967092315318,1.4432779225547574e-06
0.8785074557503736,0.12149243981734574,1.0443227994420729e-07
4.240408432581279e-06,0.9999947708312482,9.88760319640605e-07
1.2662364234610253e-05,0.9999863597282441,9.779075212158702e-07
3.182498895826833e-06,0.9999958407480143,9.767530891995998e-07
3.4156361375681615e-79,0.9999809238967632,1.9076103237600236e-05
1.8331443301687131e-07,0.9999971711579602,2.6455276067504978e-06
0.9830367402333249,0.0,0.01696325976667548
1.585107575518708e-05,0.999983045635946,1.1032882993189438e-06
2.766183267992981e-14,0.9999990067421413,9.932578305770653e-07
3.039607000616097e-13,0.9999964723961353,3.5276035607954106e-06
8.333037616509642e-05,0.9999116485746666,5.021049168674051e-06
3.593191741272107e-08,0.9999986741067414,1.2899613412151546e-06
1.507453686407902e-06,0.9999961377689961,2.354777317400096e-06
3.4996825091934956e-29,0.999982180573469,1.781942653052869e-05
4.294253041419369e-15,0.999999741478312,2.585216839772679e-07
1.8614730438759764e-85,0.9999866817839874,1.3318216012895329e-05
1.7777753690691421e-09,0.9999965976161905,3.4006060340488596e-06
3.621713721308505e-06,0.9999960396428792,3.3864339957950195e-07
2.0581141597165673e-07,0.999993016348208,6.777840375782243e-06
1.484129337371039e-06,0.9999953832386428,3.1326320197552956e-06
2.0580917338326688e-38,0.999983305998038,1.6694001961429103e-05
8.04142350984045e-08,0.9999988973406855,1.0222450792840306e-06
1.1386594806597983e-28,0.999993504728563,6.49527143779255e-06
1.7724166404757444e-05,0.9999766985093632,5.577324232293869e-06
0.9999399319043628,0.0,6.0068095636467985e-05
5.177615234307027e-05,0.9999464708364585,1.7530111987478354e-06
1.2630569366369252e-07,0.9999991365055096,7.371887965183314e-07
0.9988445771095694,0.0,0.0011554228904303132
2.6533923657508423e-07,0.999991417608548,8.31705221506573e-06
0.004121503153577884,0.995878440034436,5.681198665021757e-08
1.0656568410664226e-07,0.9999992275074119,6.659269039897638e-07
1.950809676071128e-06,0.9999953861969161,2.662993408038474e-06
1.7408475728508686e-275,0.9987048170191006,0.001295182980899023
7.831549634206612e-48,0.9999628622802876,3.713771971260425e-05
2.4040441420487677e-05,0.9999750515917166,9.079668623893781e-07
0.00047448856170475954,0.9995240664405868,1.4449977087299013e-06
0.928762986972156,0.0,0.07123701302784362
7.64757696476257e-18,0.9999990787430046,9.21256995120689e-07
2.0797701438302078e-11,0.999998922013675,1.077965526718465e-06
5.7957950536364925e-08,0.9999979253944414,2.016647608114587e-06
1.5571030297770712e-06,0.9999968171553899,1.6257415800657613e-06
7.265907749238371e-05,0.9999262179388313,1.122983676766304e-06
4.131384038678461e-06,0.999994569520203,1.2990957581485482e-06
4.394868675858642e-14,0.9999974896190096,2.5103809462684254e-06
9.07702197887276e-06,0.9999904682617947,4.547162268054143e-07
5.173443810058418e-07,0.999996372344491,3.110311127763348e-06
4.180193796364917e-05,0.9999549726329889,3.225429047298545e-06
0.9933517697427424,0.0,0.0066482302572564685
0.9999074938940421,0.0,9.250610595844101e-05
4.528301373718123e-05,0.9999533065822118,1.4104040508503192e-06
4.407584876967987e-07,0.9999989226654588,6.365760537206132e-07
1.5056036621496662e-09,0.0,0.9999999984943955
2.19740149506482e-06,0.9999969249045954,8.776939097816802e-07
0.16800405370611815,0.8319952034690214,7.4282486030843e-07
1.2328379358842998e-12,0.9999928811698561,7.118828910874994e-06
4.737034031594008e-27,0.9999894630886217,1.0536911378480595e-05
4.604137577499332e-13,0.9999938509469748,6.1490525646589014e-06
3.62200982272823e-21,0.9999994579929966,5.420070025880951e-07
5.153797574422779e-05,0.999947143359887,1.3186643693494396e-06
2.8842345457146003e-06,0.9999959430134904,1.1727519636875533e-06
2.9982431591455445e-08,0.9999964702736113,3.4997439574833947e-06
0.00031554427055283075,0.999682492617666,1.9631117816422265e-06
1.157311421493152e-09,0.9999820910427952,1.7907799893143726e-05
1.0304833359495613e-10,0.9999987926202133,1.2072767386724389e-06
2.355884795679362e-41,0.9999512335697649,4.8766430235169906e-05
0.0011646411404156903,0.9988338368658423,1.521993741550568e-06
0.0012157359319319183,0.9987838649275276,3.991405409291038e-07
0.4221596498198167,0.0,0.5778403501801851
1.599755574873664e-10,0.9999923453190485,7.654520975366991e-06
5.095525528920127e-12,0.9999993944710551,6.055238490795689e-07
1.4412607871110035e-06,0.9999984286950719,1.3004414032414498e-07
8.540680058137494e-162,0.9996207157840619,0.0003792842159381574
1.6734494020017788e-131,0.9999259265524064,7.407344759422618e-05
1.7344931930094752e-09,0.9999988721399086,1.1261255976497235e-06
7.944456485074445e-06,0.9999890402697803,3.0152737341798293e-06
6.337947947007757e-11,0.999999542426531,4.575100903866579e-07
5.83624091189063e-05,0.9999409719264565,6.656644240169438e-07
2.3307363594345625e-06,0.999997272266096,3.969975448256108e-07
1.3031361852799201e-25,0.9999996056076498,3.943923502675143e-07
4.475963e-318,0.9811588525330696,0.018841147466930705
3.3542201294241e-05,0.9999652864383375,1.1713603684135826e-06
0.00010030287024123799,0.9998979248297969,1.772299961453432e-06
9.768149789101267e-06,0.9999773359538878,1.2895896323001424e-05
4.840411589532279e-07,0.9999986307115054,8.852473349344106e-07
5.418020461549435e-05,0.9999447220818917,1.0977134927654716e-06
2.8337989268762624e-06,0.9999968643390275,3.0186204588465395e-07
1.622003181837589e-05,0.9999795500585362,4.22990964533278e-06
0.9999882160608622,0.0,1.1783939137970036e-05
2.4121862452225334e-05,0.9999740187309435,1.8594066046264454e-06
3.572201783201822e-06,0.9999957982034813,6.295947349805871e-07
1.8442319769186348e-08,0.9999978279362488,2.1536214315833346e-06
1.3673179884902758e-16,0.9999889231560855,1.1076843914514081e-05
0.9766427226284706,0.023357266850759117,1.0520770429651083e-08
8.984074572675174e-06,0.999990451364699,5.645607280892717e-07
3.7811874771719063e-28,0.9999768871280115,2.3112871987816424e-05
0.0007817496981158478,0.9992167550380145,1.4952638693810607e-06
6.219055417779321e-11,0.9999975370675526,2.462870257138899e-06
1.2722917951284387e-07,0.9999994604069088,4.1236391151212795e-07
5.7236014557206e-08,0.9999795601128443,2.0382651141757543e-05
5.951163774439559e-05,0.999938167971237,2.320391018538789e-06
2.8904930630868187e-22,0.9999959846090839,4.015390916198126e-06
2.0478327738527023e-11,0.9999994625960135,5.373835086777432e-07
1.869569702779194e-24,0.9999942369824337,5.7630175664936145e-06
3.2856403989416573e-06,0.9999945754767349,2.1388828663913685e-06
0.0005413949414625815,0.9994569538034556,1.651255082135246e-06
2.6895269426615534e-06,0.9999937278033897,3.582669668098648e-06
4.794689252153026e-12,0.999997713802998,2.2861922073323643e-06
1.1288518294586848e-14,0.9999967238683568,3.2761316317240886e-06
0.00019029314076527445,0.9998081283913836,1.5784678508946674e-06
8.128439945786344e-07,0.999998223889924,9.632660809991553e-07
3.238258790837338e-06,0.9999936101202606,3.1516209484881893e-06
3.732960198053169e-15,0.9999996923132042,3.0768679209418803e-07
1.942039241870142e-05,0.9999773217611798,3.2578464023907655e-06
1.362234068782e-07,0.9999978857474868,1.9780291063289633e-06
0.988784764657124,0.0,0.011215235342876485
7.802866627272853e-26,0.999991344190038,8.655809961603527e-06
2.5178835911187255e-95,0.9999773763531495,2.2623646849926046e-05
1.1400471641673523e-12,0.9999861227994362,1.3877199423936137e-05
2.010225805927654e-08,0.9999983923252751,1.587572467236172e-06
2.3872743479587536e-227,0.998891262121415,0.0011087378785844591
2.2179085906701754e-27,0.9999995962211397,4.037788602671195e-07
4.9622732937555076e-05,0.9999491511161149,1.2261509470547065e-06
1.4428111650964701e-32,0.999942183548181,5.781645181864621e-05
2.4736028689977782e-238,0.9996207236741641,0.00037927632583646274
2.5791598611559103e-05,0.9999688458486578,5.362552731219269e-06
1.0368594028935074e-05,0.999980735535337,8.895870634259774e-06
2.8983346198445475e-06,0.9999955502308377,1.5514345419277723e-06
7.527507746701764e-128,0.9987735896972559,0.0012264103027437503
